Egypt,-1,-1,1,-1,1,1,1,-1,-1,-1,0,0,0,0,0,1,1,0,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,0,1,0,-1,0,1,1,1,1,-1,-1,-1,1,1,-1,1,1,0,-1,1,1,-1,1,0,0,1,-1,0,1,0,0,0,0,0,1,0,0,-1,1,0,-1,-1,1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,1,-1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,0,1,-1,1,1,1,1,1,1,1,0,1,0,-1,-1,1,0,-1,0,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,-1,1,-1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,-1,0,1,1,0,0,1,1,1,0,1,1,1,1,-1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,-1,0,1,0,0,-1,1,-1,1,1,1,1,-1,1,-1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,0,1,0,-1,-1,1,1,0,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,-1,-1,1,1,1,1,1,1,1,0,-1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1
El Salvador,0,0,-1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,-1,1,1,-1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,0,1,1,1,1,0,0,0,0,0,0,0,-1,0,0,1,0,1,1,1,0,0,0,0,0,0,-1,1,1,1,1,1,0,1,-1,0,0,1,1,0,1,1,-1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,-1,1,1,1,0,0,0,-1,-1,1,0,1,1,-1,-1,-1,0,0,0,1,1,0,1,0,-1,0,1,0,0,-1,1,1,1,-1,1,1,0,1,1,-1,1,-1,-1,1,1,1,0,0,-1,0,-1,-1,1,0,1,1,0,0,0,-1,1,1,0,-1,0,1,0,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,0,0,0,-1,-1,1,1,1,1,0,-1,-1,1,0,0,1,-1,1,1,1,1,1,1,0,1,1,0,1,-1,0,0,-1,-1,-1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,-1,0,0,1,1,1,-1,1,1,1,1,1,1,0,1,1,1,1,0,0,-1,1,0,0,1,1,0,0,0,1,1,-1,0,-1,1,-1,1,1,-1,0,1,1,1,0,1,0,1,1,0,0,1,-1,0,1,-1,0,0,-1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,-1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,-1,0,1,-1,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,-1,-1,1,1,1,1,1,0,0,1,-1,0,0,0,0,0,0,1,1,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,0
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,-1,-1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,1,1,-1,-1,-1,1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,-1,0,0,0,0,0,1,1,0,1,-1,0,0,0,1,1,0,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia,-1,-1,1,-1,1,1,1,-1,-1,-1,0,0,0,0,0,1,1,0,1,1,1,-1,1,1,1,1,0,1,1,1,1,1,0,1,1,-1,1,1,1,-1,-1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,1,0,1,-1,0,1,1,0,1,1,0,0,0,0,-1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,-1,-1,1,1,1,1,1,1,0,0,-1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,-1,1,0,1,0,0,1,-1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,-1,-1,0,1,1,1,-1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,-1,-1,1,0,0,0,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,-1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,-1,1,1,0,1,-1,1,-1,1,1,1,1,-1,1,-1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,-1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,-1,-1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,-1,1,-1,1,1,-1,1,1,-1,-1,-1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,-1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,-1,-1,0,1,1,0,1,1,1,1,0,-1,1,1,1,1,1,1,1,1,1,-1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1
Finland,-1,-1,1,0,1,1,1,-1,-1,-1,0,0,0,0,0,1,-1,1,1,0,-1,1,0,1,1,1,0,0,0,0,-1,1,1,1,1,-1,1,1,0,0,0,1,-1,1,0,0,1,1,1,0,-1,1,0,1,1,0,-1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,-1,-1,1,1,1,0,1,1,-1,-1,1,1,1,1,0,1,1,0,0,0,0,0,1,-1,1,1,-1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,-1,-1,0,-1,1,-1,0,-1,1,1,1,-1,1,0,1,1,1,1,1,1,1,0,1,-1,-1,1,1,1,0,1,1,1,0,0,-1,1,-1,-1,1,0,1,0,0,0,-1,-1,-1,1,1,1,1,0,0,0,-1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,-1,-1,-1,-1,0,1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,1,0,1,0,-1,1,1,1,1,1,0,0,-1,-1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,-1,0,-1,0,1,-1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,-1,-1,-1,0,0,-1,0,0,1,0,0,0,-1,1,1,0,0,0,1,0,1,1,-1,0,-1,1,-1,1,-1,1,0,1,-1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,-1,1,0,0,0,1,0,0,-1,1,0,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,1,0,0,1,1,-1,-1,-1,1,1,-1,0,0,0,0,0,0,1,0,0,0,-1,1,0,-1,0,1,1,1,-1,-1,-1,0,-1,0,-1,0,0,0,0,-1,0,-1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,-1,0,1,1,0,0,1,0,1,-1,1,0,0,1,1,1,0,0,0,0,1,-1,0,1,0,-1,0,-1,-1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,1,1,1,1,1
France,1,1,-1,1,-1,-1,-1,1,1,1,0,1,1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,1,0,-1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,1,1,1,0,0,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,1,1,1,0,0,1,-1,-1,0,1,0,0,-1,-1,0,1,-1,1,1,-1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,-1,0,0,0,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,0,0,0,1,1,-1,-1,-1,0,0,-1,-1,1,1,-1,1,-1,0,-1,1,1,-1,1,0,0,0,1,1,0,0,-1,-1,-1,-1,0,-1,1,1,0,0,0,-1,0,1,0,-1,0,1,-1,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,0,1,-1,1,-1,-1,1,1,1,1,1,-1,0,1,0,0,-1,0,-1,-1,-1,-1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,-1,-1,0,0,-1,-1,0,-1,1,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,-1,-1,0,0,0,-1,0,-1,1,0,0,0,-1,0,1,1,1,0,0,0,0,0,0,0,-1,1,-1,1,-1,0,0,1,-1,1,-1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,0,-1,-1,1,0,-1,0,0,0,0,1,-1,-1,-1,0,0,0,-1,1,0,1,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,1,0,-1,0,0,1,1,-1,-1,-1,1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,-1,1,1,1,1,1,1,0,-1,1,-1,-1,1,1,0,0,0,1,0,0,0,0,1,0,-1,0,0,-1,-1,0,0,0,-1,0,1,0,-1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,-1,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
Gabon,-1,-1,1,0,0,0,0,0,0,0,0,0,1,-1,-1,0,0,0,-1,0,1,-1,-1,-1,-1,-1,1,0,0,-1,0,1,0,0,0,-1,1,1,1,1,1,-1,-1,-1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,-1,0,-1,-1,0,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,-1,-1,0,1,-1,1,1,-1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,-1,1,1,1,1,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,1,0,0,0,0,1,1,-1,1,1,1,1,1,1,1,1,0,0,0,-1,1,0,0,1,1,1,1,1,1,1,1,0,-1,-1,0,0,0,0,-1,-1,-1,-1,0,0,1,-1,-1,-1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,-1,0,1,-1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,-1,1,1,1,1,1,-1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,-1,0,0,0,0,1,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,-1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,-1,0,0,1,0,-1,-1,-1,-1,-1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,-1,-1,-1,0,1,0,1,-1,1,1,0,1,0,0,1,1,0,0,-1,-1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
Gambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,1,1,1,-1,-1,1,1,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,1,1,0,0,0,-1,0,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,0,1,1,1,0,1,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,0
Ghana,-1,-1,1,-1,1,1,1,-1,-1,-1,0,0,0,0,0,1,1,0,1,1,-1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,0,1,-1,-1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,-1,1,1,-1,1,1,0,1,-1,0,1,1,-1,1,1,-1,1,0,0,-1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,0,0,-1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,-1,1,1,1,0,0,1,-1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,0,-1,-1,1,0,-1,0,0,0,1,0,0,0,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,0,1,-1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,-1,0,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,-1,1,1,-1,0,-1,1,-1,1,0,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,-1,-1,0,1,0,0,1,1,1,-1,1,1,0,1,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,1,0,1,1,1,0,1,1,-1,1,-1,0,1,-1,1,1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,-1,-1,0,1,0,0,0,1,1,-1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,-1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1
Greece,0,0,0,1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,-1,1,0,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,-1,1,1,0,1,0,-1,-1,0,-1,1,0,1,0,1,-1,1,1,1,1,0,-1,0,1,1,1,1,0,1,-1,-1,0,1,1,0,1,1,-1,0,-1,-1,1,1,1,0,1,-1,1,1,1,1,1,1,-1,-1,1,1,-1,1,1,-1,1,0,1,1,-1,0,1,1,1,0,1,1,1,1,-1,1,0,0,-1,-1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,1,0,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,-1,1,-1,-1,1,1,1,0,0,-1,-1,-1,-1,0,0,1,1,0,0,0,-1,1,0,0,-1,0,1,-1,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,-1,-1,1,0,1,1,1,-1,0,1,1,0,-1,1,1,1,1,1,1,1,0,1,1,0,1,-1,0,0,-1,-1,-1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,-1,1,0,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,-1,1,1,1,1,1,1,1,1,1,0,0,1,-1,1,1,-1,1,0,1,-1,1,-1,1,1,1,1,1,0,1,1,1,1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,1,1,0,0,-1,0,1,1,1,1,-1,0,1,1,-1,1,1,1,0,1,1,-1,-1,0,1,0,1,0,1,1,1,-1,0,0,1,1,0,0,0,1,0,0,-1,-1,0,1,0,1,1,1,-1,0,1,1,1,-1,1,1,-1,-1,0,0,1,1,1,-1,0,0,1,-1,1,1,1,1,0,0,-1,0,0,1,1,-1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,-1,0,1,1,0,0,1,1,1,1,-1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,-1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,-1,-1,1,-1,-1,1,0,0,-1,0,1,1,1,0,0
Guatemala,0,1,-1,1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,-1,1,-1,-1,0,-1,0,-1,-1,-1,1,0,-1,-1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,-1,0,0,1,1,0,1,1,-1,0,0,0,1,1,0,0,0,1,-1,-1,-1,0,1,0,0,0,0,1,-1,1,1,-1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,-1,-1,-1,-1,-1,1,0,0,0,0,0,-1,0,1,0,1,1,-1,-1,-1,-1,0,-1,1,1,0,0,0,0,0,1,0,0,-1,1,1,1,-1,1,1,1,1,1,-1,1,-1,-1,1,1,1,0,0,-1,0,0,-1,0,0,1,1,0,0,0,0,1,1,1,-1,1,1,0,1,1,1,1,1,1,1,1,1,0,-1,1,1,1,0,0,0,0,-1,-1,1,1,1,1,0,-1,-1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,-1,1,1,-1,-1,-1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,-1,1,1,1,-1,1,1,1,1,1,1,1,1,0,1,1,0,-1,-1,1,0,0,1,1,-1,0,0,0,1,-1,0,-1,1,-1,1,1,-1,0,1,1,1,0,1,0,1,1,0,1,1,-1,1,1,-1,0,1,-1,1,-1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,-1,-1,1,1,1,1,1,-1,1,1,-1,1,0,1,1,1,1,1,1,0,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,-1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,-1,1,-1,1,1,1,1,1,1,0,1,-1,0,-1,1,1,1,0,0,1,1,0,-1,-1,1,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,0
